"externalid","limitname","max_value","remaining_value","eventdate"
"4e80b991-de0f-4d70-b632-b02dbc0f0010","DailyBulkApiBatches",15000,2457,2021-07-05 02:14:49
"27d953c2-c456-4eed-8af1-7891050e89de","DailyBulkApiBatches",15000,2464,2021-07-05 03:14:42
"322882fe-56e1-4f89-bd5e-0ef7b4407279","DailyBulkApiBatches",15000,2453,2021-07-05 04:14:29
"1c874392-de3d-4e41-aaf0-650a4d5316bd","DailyBulkApiBatches",15000,2456,2021-07-05 05:13:45
"1537b493-2b97-4765-8dd6-b7e448558148","DailyBulkApiBatches",15000,2464,2021-07-05 06:13:32
ef741b66-f305-4995-a703-a982df645587,"DailyBulkApiBatches",15000,2455,2021-07-05 07:14:01
f5268d9a-2da4-42ca-b96f-aa3400423368,"DailyBulkApiBatches",15000,2464,2021-07-05 08:13:45
"856ce4fb-3755-45e5-9bd0-bd52890b7325","DailyBulkApiBatches",15000,2468,2021-07-05 09:14:05
ec0e0ddc-51e5-46c5-aac4-15a541a9afc8,"DailyBulkApiBatches",15000,2467,2021-07-05 10:13:12
"6b1cbeb4-5637-4e0b-8567-c711c531bd49","DailyBulkApiBatches",15000,2483,2021-07-05 11:11:07
"53cd0e8d-a10c-4348-9bf9-d0f3636987f7","DailyBulkApiBatches",15000,2477,2021-07-05 12:12:01
e84feaa0-0d35-4e3b-8f9a-4d6f86d0b3b1,"DailyBulkApiBatches",15000,2465,2021-07-05 13:13:17
ca82a1d0-7c3e-4f87-ae5b-f4db34264710,"DailyBulkApiBatches",15000,2471,2021-07-05 14:13:16
f9f75684-3b17-4336-b09e-e94a9bb5bb8d,"DailyBulkApiBatches",15000,2471,2021-07-05 15:13:21
de8a0625-5635-4659-90e0-03d3f8f485ec,"DailyBulkApiBatches",15000,2464,2021-07-05 16:14:08
c750b018-cf98-4328-9827-8204af739b4c,"DailyBulkApiBatches",15000,2472,2021-07-05 17:12:48
"7ae94089-447a-4214-8226-14c496427084","DailyBulkApiBatches",15000,2450,2021-07-05 18:14:18
"70ad5a36-bd08-4049-bbac-1a90be82ec0f","DailyBulkApiBatches",15000,2306,2021-07-05 19:31:43
"40858a9a-7c14-41be-a407-48521b6e3c3a","DailyBulkApiBatches",15000,2467,2021-07-05 20:13:19
"1604be39-9cb5-4a90-a4e5-98fb585ae846","DailyBulkApiBatches",15000,2468,2021-07-05 21:13:03
"68b70cba-c085-486d-9393-8f8a462aac92","DailyBulkApiBatches",15000,2500,2021-07-05 22:12:51
"542c9fd0-4e23-4ca8-86d7-2a9dff1b56bc","DailyBulkApiBatches",15000,2486,2021-07-05 23:14:06
"3e194576-2b33-4eda-aa39-da22c39a0097","DailyBulkApiBatches",15000,2509,2021-07-06 00:12:23
"2d2327b4-010d-463e-bfc2-959acef8949c","DailyBulkApiBatches",15000,2484,2021-07-06 01:14:25
"941a7627-d084-418c-8121-e1716186347e","DailyBulkApiBatches",15000,2542,2021-07-06 02:14:49
a3b8405b-fcc7-4ffd-bb00-bcbb818e3b6e,"DailyBulkApiBatches",15000,2592,2021-07-06 03:14:15
"35774c07-fcb5-4d1a-96c8-78c2060d2233","DailyBulkApiBatches",15000,2651,2021-07-06 04:14:59
"26fcde7f-f9eb-4359-85fc-17f5bc9a5f48","DailyBulkApiBatches",15000,2752,2021-07-06 05:13:40
"5d62d71f-ff9e-4f85-9bff-08a08baac9e2","DailyBulkApiBatches",15000,2784,2021-07-06 06:14:07
"06d78acd-915d-46dc-be25-4a0408d03fe3","DailyBulkApiBatches",15000,2847,2021-07-06 07:13:29
"6c9d4771-0e03-4874-a5b1-5185c81648ab","DailyBulkApiBatches",15000,2892,2021-07-06 08:13:38
"93c20fe7-d217-48c9-984e-c24d69b1919c","DailyBulkApiBatches",15000,2959,2021-07-06 09:14:24
fd99618d-28c0-4103-a0bc-8651dd422dd0,"DailyBulkApiBatches",15000,3010,2021-07-06 10:14:40
"0c27f91a-06e9-4de4-be64-17a6143ba48c","DailyBulkApiBatches",15000,3079,2021-07-06 11:13:34
f2124608-d606-4f2f-a77c-108ff004c308,"DailyBulkApiBatches",15000,3150,2021-07-06 12:13:25
f0287ab1-6038-4eba-a089-35b9e03213dd,"DailyBulkApiBatches",15000,3205,2021-07-06 13:13:28
"77e3fbcf-6705-4695-93ba-b638dd9f484d","DailyBulkApiBatches",15000,3254,2021-07-06 14:14:32
b5a2209d-4b3a-491f-a27f-85448ab7cb5e,"DailyBulkApiBatches",15000,3323,2021-07-06 15:14:19
d1944250-0bcc-48ea-9316-c28846607d46,"DailyBulkApiBatches",15000,3389,2021-07-06 16:13:35
c0770626-f70f-47b1-87e2-c1d391de994b,"DailyBulkApiBatches",15000,3453,2021-07-06 17:12:14
ebbc18bd-e499-49e9-b0ab-02073bbcea8b,"DailyBulkApiBatches",15000,3499,2021-07-06 18:14:29
b8301c85-e91e-4a16-bfb0-bd6c3cc985bb,"DailyBulkApiBatches",15000,3569,2021-07-06 19:14:28
"0cd1a920-f833-40bb-aa7d-cdc59fa808ad","DailyBulkApiBatches",15000,3616,2021-07-06 20:14:01
a355ddff-ac56-4ed4-be06-29a8348298ba,"DailyBulkApiBatches",15000,3658,2021-07-06 21:12:50
"08c50d39-b95d-4954-b730-004b837bee32","DailyBulkApiBatches",15000,3705,2021-07-06 22:14:42
"887374e0-f43b-4161-8c67-4c89cdf43165","DailyBulkApiBatches",15000,3770,2021-07-06 23:13:41
e02a82f0-297e-4b86-ab4c-31405fb700fd,"DailyBulkApiBatches",15000,3816,2021-07-07 00:16:06
"3e792d67-7ce0-4e47-bb05-01e331fe88ef","DailyBulkApiBatches",15000,3899,2021-07-07 01:13:39
c8e8a242-8a52-437b-b69d-d2cbed5b9558,"DailyBulkApiBatches",15000,3963,2021-07-07 02:13:50
"03f9816e-8372-41a9-ae5e-458e507610d0","DailyBulkApiBatches",15000,4028,2021-07-07 03:13:45
bcb1213e-e571-473f-b524-7327d2eba47c,"DailyBulkApiBatches",15000,4068,2021-07-07 04:14:34
"7531e4a3-c627-492e-8ff4-fff0995ba65c","DailyBulkApiBatches",15000,4145,2021-07-07 05:14:28
"58468ab1-7b4c-499c-86de-b7adbbb328ef","DailyBulkApiBatches",15000,4211,2021-07-07 06:13:59
fadfdc82-09e7-4b70-9c0d-49d3c472f011,"DailyBulkApiBatches",15000,4275,2021-07-07 07:14:36
ea2848fe-a41b-43f3-9e3d-a532cb17aa89,"DailyBulkApiBatches",15000,4323,2021-07-07 08:14:26
d92876e1-049c-4b3a-8079-19f82cdd047e,"DailyBulkApiBatches",15000,4390,2021-07-07 09:14:29
b94d9e6b-ba0d-42cb-998a-13865ae6421c,"DailyBulkApiBatches",15000,4445,2021-07-07 10:13:54
"0df7babf-ad07-445d-9c24-124142bea17e","DailyBulkApiBatches",15000,4501,2021-07-07 11:14:33
"7da11c3c-ac72-4bdb-8f55-7cc06263deda","DailyBulkApiBatches",15000,4557,2021-07-07 12:14:53
"634b24a7-b775-4aa3-8b07-2a86585415c8","DailyBulkApiBatches",15000,4649,2021-07-07 13:14:11
"7f30ffa2-6f25-4e66-9b72-aa81cde5d239","DailyBulkApiBatches",15000,4717,2021-07-07 14:14:00
d36d7001-dd8f-4ac7-9d12-a0dc5cb46a09,"DailyBulkApiBatches",15000,4794,2021-07-07 15:12:51
"27abfabc-35ba-4053-af3d-dd7489b1f8f1","DailyBulkApiBatches",15000,4843,2021-07-07 16:13:28
"4dee6095-564a-4d6d-a73e-d112b2c9f91c","DailyBulkApiBatches",15000,4909,2021-07-07 17:14:10
cf37bac8-1d9c-4d2b-be28-ca5d0628fe63,"DailyBulkApiBatches",15000,4970,2021-07-07 18:12:48
a8b26f93-460a-45cf-9fbc-44fc84486e82,"DailyBulkApiBatches",15000,5034,2021-07-07 19:13:00
e075c41e-4708-49d2-8ae8-134fb488dac7,"DailyBulkApiBatches",15000,5083,2021-07-07 20:14:00
f58c52c4-f79d-44c0-b335-d8be63f2df0a,"DailyBulkApiBatches",15000,5146,2021-07-07 21:13:48
ebb99592-fea8-4aab-ad91-f901820adc3d,"DailyBulkApiBatches",15000,5203,2021-07-07 22:13:36
"36cdd796-8c90-426b-a181-5e168594d149","DailyBulkApiBatches",15000,5258,2021-07-07 23:14:38
b6167f9b-2761-4a1d-8c47-f1d62dbdced6,"DailyBulkApiBatches",15000,5269,2021-07-08 00:16:19
"34009e2a-3e0b-4610-b060-814ef0911832","DailyBulkApiBatches",15000,5275,2021-07-08 01:13:52
"11f57d65-2906-49dc-ae64-02cfc1a0dddc","DailyBulkApiBatches",15000,5268,2021-07-08 02:14:32
"89e0ff96-d126-4ff2-bb24-da108a50313c","DailyBulkApiBatches",15000,5310,2021-07-08 03:14:45
caf8bce3-84d4-4f09-88d9-fd3772698983,"DailyBulkApiBatches",15000,5368,2021-07-08 04:11:49
"5c2dd7de-7dea-45c5-8a93-22bcc96d247a","DailyBulkApiBatches",15000,5396,2021-07-08 05:14:20
"2fde3580-8c85-43ff-8dce-f2f8ca32af18","DailyBulkApiBatches",15000,5429,2021-07-08 06:14:22
"4d9e1373-5f7a-4f26-bec4-4c30501bf845","DailyBulkApiBatches",15000,5472,2021-07-08 07:12:54
"043e6724-b04e-4dee-bed0-d1a78c371548","DailyBulkApiBatches",15000,5500,2021-07-08 08:14:59
"0027e28e-7a6a-40b0-bf09-b9cbe6500be6","DailyBulkApiBatches",15000,5545,2021-07-08 09:14:21
ca04f789-c3c8-4239-85c1-1b88152c3b4f,"DailyBulkApiBatches",15000,5577,2021-07-08 10:12:51
"0bbfa288-f1b0-4d97-9953-ad0b9133b8af","DailyBulkApiBatches",15000,5619,2021-07-08 11:12:11
"61af83cd-2f2c-4f6d-ba80-b414f664e592","DailyBulkApiBatches",15000,5661,2021-07-08 12:12:22
a7ed741b-e0e5-44c3-a5b0-5407ad0108b2,"DailyBulkApiBatches",15000,5647,2021-07-08 13:14:16
"539df49d-e9e0-45e1-9a92-b1175b3f468b","DailyBulkApiBatches",15000,5683,2021-07-08 14:13:10
"3993ae27-33eb-45cd-aae4-56f9c9775ae6","DailyBulkApiBatches",15000,5715,2021-07-08 15:14:33
"104eb06d-f8ef-45cf-a110-859a834718a7","DailyBulkApiBatches",15000,5769,2021-07-08 16:12:02
"803e7893-d8df-4c38-a5e6-05b58dc85803","DailyBulkApiBatches",15000,5789,2021-07-08 17:13:32
"9a9b15be-71dc-4428-9f26-a830bb60f899","DailyBulkApiBatches",15000,5819,2021-07-08 18:15:05
a22fb42e-ec46-443b-8931-a027ccd0651f,"DailyBulkApiBatches",15000,5862,2021-07-08 19:14:23
c0b9874b-81f9-4874-adc9-f7ebc049c7c1,"DailyBulkApiBatches",15000,5899,2021-07-08 20:14:22
"14fbe0b3-5e08-47ea-9af2-78429cdae1a5","DailyBulkApiBatches",15000,5947,2021-07-08 21:12:29
de5cd1e8-14ee-4eb9-83b6-a10c7422f6f1,"DailyBulkApiBatches",15000,5964,2021-07-08 22:14:35
d0c556b3-f982-4f45-a68a-979902d041e7,"DailyBulkApiBatches",15000,6007,2021-07-08 23:13:26
"6798f404-173e-4d97-b1f3-d82acdffc33b","DailyBulkApiBatches",15000,6028,2021-07-09 00:16:40
a6a74408-cf0d-43aa-80a1-e2f3b010e03d,"DailyBulkApiBatches",15000,6110,2021-07-09 01:13:13
"1b673bc1-60a6-412d-9abe-4060d91739f2","DailyBulkApiBatches",15000,6122,2021-07-09 02:14:13
f2bb2f63-6d8b-4f80-9328-b40808e6f3be,"DailyBulkApiBatches",15000,6164,2021-07-09 03:11:57
"9520f9bb-5d80-4269-b275-5269238bdba6","DailyBulkApiBatches",15000,6164,2021-07-09 04:14:33
"44845263-7bc5-4f6c-8b78-f5656f32dc4a","DailyBulkApiBatches",15000,6191,2021-07-09 05:14:40
"4d7fb09a-7a17-4b23-9929-d670ddc39918","DailyBulkApiBatches",15000,6214,2021-07-09 06:14:34
da949dda-8ecc-4820-9904-9849cf6df4c4,"DailyBulkApiBatches",15000,6242,2021-07-09 07:13:58
aae6a627-d1d8-42b1-9778-78c740bb8947,"DailyBulkApiBatches",15000,6262,2021-07-09 08:14:14
"5ef00e21-03c5-412c-8e88-d397f1e40565","DailyBulkApiBatches",15000,6288,2021-07-09 09:14:12
ecb71f3f-ab20-43e3-9d27-ef5df1a209c7,"DailyBulkApiBatches",15000,6310,2021-07-09 10:15:12
"99fd7471-fe8c-4174-b2c0-5e5cf0ebd683","DailyBulkApiBatches",15000,6333,2021-07-09 11:14:31
c17b7ad6-867e-4cff-b635-95ea19dd00f9,"DailyBulkApiBatches",15000,6360,2021-07-09 12:14:23
a72e02d4-62b0-438e-87ee-bc15d3e40d6b,"DailyBulkApiBatches",15000,6385,2021-07-09 13:14:18
"08e17818-1545-42d0-bbc7-67f3dfd3c043","DailyBulkApiBatches",15000,6432,2021-07-09 14:11:36
e79e1fd2-5108-40e1-9925-23ed80988712,"DailyBulkApiBatches",15000,6428,2021-07-09 15:14:05
"849d247c-742e-4bc7-962f-6240607187e4","DailyBulkApiBatches",15000,6472,2021-07-09 16:12:38
b8c8c99e-0351-4766-b6b4-f2b34797b359,"DailyBulkApiBatches",15000,6483,2021-07-09 17:14:18
d8ad711e-58c8-4d17-bffe-181a8e8d9175,"DailyBulkApiBatches",15000,6513,2021-07-09 18:13:57
"86b5e9cb-0adb-4a02-9ad5-5392e781a0f8","DailyBulkApiBatches",15000,6541,2021-07-09 19:13:51
"35af1217-60a4-403b-9979-32234625f2b9","DailyBulkApiBatches",15000,6544,2021-07-09 20:14:28
"7aaf8b5d-81fc-4668-b1c0-b752a5d19cea","DailyBulkApiBatches",15000,6587,2021-07-09 21:13:24
"890a59be-1951-412a-a027-8e3ceb7fada8","DailyBulkApiBatches",15000,6620,2021-07-09 22:11:54
"8ab2f9f4-d663-48f5-8982-8f9c36b88d55","DailyBulkApiBatches",15000,6721,2021-07-09 23:12:58
b08a7782-c00f-4162-b7e6-b4c2738b4f68,"DailyBulkApiBatches",15000,6644,2021-07-10 00:16:40
"6b507b2b-289a-4443-91cf-cfc31217c397","DailyBulkApiBatches",15000,6648,2021-07-10 01:12:33
b7155384-b0a0-4020-9f5c-88c5766214c8,"DailyBulkApiBatches",15000,6635,2021-07-10 02:13:34
fe45f89d-f9dd-4e33-b414-7965a238387c,"DailyBulkApiBatches",15000,6643,2021-07-10 14:13:44
"62ab9753-d614-4bb6-a927-02841ae83f0d","DailyBulkApiBatches",15000,6631,2021-07-10 15:14:09
"873741c5-359d-47e0-9fc5-5795fbd4c92d","DailyBulkApiBatches",15000,6640,2021-07-10 16:13:44
"29e2f710-cfe4-42ba-8d7e-e7d2ceef4594","DailyBulkApiBatches",15000,6654,2021-07-10 17:12:15
"810466cb-fa4c-4b1e-87ea-7da150735580","DailyBulkApiBatches",15000,6678,2021-07-10 18:13:13
"12d2debb-bffa-4ee0-87b6-0a50f823ce5e","DailyBulkApiBatches",15000,6685,2021-07-10 19:12:53
"44b47e44-b4c2-4659-8fa0-7df997f4a76f","DailyBulkApiBatches",15000,6636,2021-07-10 20:14:16
"29679d7f-57b4-4b88-9fdb-9424e3f29a88","DailyBulkApiBatches",15000,6665,2021-07-10 21:11:21
"1a0294a4-8d13-4a59-8cda-0f75caca4501","DailyBulkApiBatches",15000,6577,2021-07-10 22:13:02
f29890ad-a6b7-47de-a956-695d5f2088e4,"DailyBulkApiBatches",15000,6630,2021-07-11 00:15:58
"073078cf-2242-405d-bc84-32fb2d2e3b32","DailyBulkApiBatches",15000,6630,2021-07-11 01:14:14
"05f1e96b-a8d2-48b2-abcb-cd508f456b24","DailyBulkApiBatches",15000,6616,2021-07-11 02:14:46
"6da4ebf7-6e2b-4bb1-a613-9e0bf9dccb87","DailyBulkApiBatches",15000,6559,2021-07-11 03:14:30
"3392adc6-dbcb-4f4f-a15e-b7e58f8fa708","DailyBulkApiBatches",15000,6502,2021-07-11 04:14:05
"412cc7ba-4f87-4ab6-aeae-1c4cd65238bb","DailyBulkApiBatches",15000,6473,2021-07-11 05:14:31
ed08ecb5-6474-43ef-8b65-2c997153251d,"DailyBulkApiBatches",15000,6380,2021-07-11 06:14:45
"913398b7-c815-4e83-a850-a2978ea72e62","DailyBulkApiBatches",15000,6297,2021-07-11 07:14:18
"2a732127-6c5f-47c7-8d39-15956331c0c7","DailyBulkApiBatches",15000,6272,2021-07-11 08:13:29
d459cb23-1588-43b1-acd2-c49cfeb90983,"DailyBulkApiBatches",15000,6173,2021-07-11 09:14:07
"04cc12e2-fb30-404a-96e0-cfafdf586440","DailyBulkApiBatches",15000,6136,2021-07-11 10:13:36
a8044b49-ef77-47bc-9657-c938ec95c5ff,"DailyBulkApiBatches",15000,6088,2021-07-11 11:13:02
"097e4147-cf49-42b7-ab3f-66cf15d5e1da","DailyBulkApiBatches",15000,6012,2021-07-11 12:13:24
"60783ef5-a078-4700-8586-88899125cb65","DailyBulkApiBatches",15000,5973,2021-07-11 13:12:11
"3806878c-dd27-473d-9f03-16df8fa9a0e4","DailyBulkApiBatches",15000,5882,2021-07-11 14:14:23
d0f5d55e-4180-4935-b9ff-521f36c90b36,"DailyBulkApiBatches",15000,5845,2021-07-11 15:13:20
"03ef000e-c541-408c-b606-19d4263e8eb2","DailyBulkApiBatches",15000,5756,2021-07-11 16:13:37
"52e038c5-174a-4998-bc6f-1618d82f2b77","DailyBulkApiBatches",15000,5715,2021-07-11 17:13:49
"1d091dae-7b4d-4fbe-a5db-a30fd721bb1f","DailyBulkApiBatches",15000,5668,2021-07-11 18:13:25
"19dd4db4-1454-45c2-9b7a-1f98b9215b02","DailyBulkApiBatches",15000,5613,2021-07-11 19:12:12
c8d529b3-5b3b-4d33-9e1d-27ca15218eb4,"DailyBulkApiBatches",15000,5483,2021-07-11 21:13:01
"9e73c0da-78f9-4dbc-be5c-53eecf1c8429","DailyBulkApiBatches",15000,5403,2021-07-11 22:13:47
e1f77484-b260-4193-87fc-a9f4271810d9,"DailyBulkApiBatches",15000,5368,2021-07-11 23:13:31
"024d4290-7de0-48ea-85cb-db4b417e6b39","DailyBulkApiBatches",15000,5313,2021-07-12 00:12:28
"044ddd9c-408c-4adc-8aa0-6919c4768690","DailyBulkApiBatches",15000,5242,2021-07-12 01:13:39
e4a0be61-940d-47c4-971e-9419fce9a86f,"DailyBulkApiBatches",15000,5260,2021-07-12 02:14:56
e4d0a116-b023-4a2b-89db-8f79caf59aba,"DailyBulkApiBatches",15000,5332,2021-07-12 03:13:49
"76d817eb-3299-448a-b6ab-b3db00dded4c","DailyBulkApiBatches",15000,5416,2021-07-12 04:11:47
"729597f8-437c-4e9c-8f6e-f0f3b829b4af","DailyBulkApiBatches",15000,5469,2021-07-12 05:12:03
"041f4a75-4cc4-4cca-8618-eb915e7a95c7","DailyBulkApiBatches",15000,5515,2021-07-12 06:14:15
"958ec75a-5a5e-4345-8f13-6957dbdfdf54","DailyBulkApiBatches",15000,5576,2021-07-12 07:14:05
"5d178299-25c9-4016-bc42-6f38e62c4069","DailyBulkApiBatches",15000,5667,2021-07-12 08:14:15
f86cffa2-ff53-49e6-8aca-90e102c83164,"DailyBulkApiBatches",15000,5737,2021-07-12 09:13:28
c27e82b6-89d7-4a19-b791-8baa88545299,"DailyBulkApiBatches",15000,5793,2021-07-12 10:13:13
"2ba85764-4c27-494d-92cc-cc91636d646a","DailyBulkApiBatches",15000,5865,2021-07-12 11:11:52
f4a8c7fe-9a1b-45ee-b914-9ce32c04957a,"DailyBulkApiBatches",15000,5901,2021-07-12 12:14:29
"6e7a6412-4acc-48d9-8431-a0165bdd3450","DailyBulkApiBatches",15000,5967,2021-07-12 13:14:16
d49c380c-5356-4c71-b6f3-c77a0c317ef7,"DailyBulkApiBatches",15000,6036,2021-07-12 14:13:00
"0bc220b5-d2ee-458f-a8ba-87b8b36bd1f5","DailyBulkApiBatches",15000,6128,2021-07-12 15:12:58
"9c5065b1-935b-4691-96ad-3e3ad4ef467b","DailyBulkApiBatches",15000,6181,2021-07-12 16:14:09
"440dcc7e-65b7-414c-aee8-2481f410515f","DailyBulkApiBatches",15000,6253,2021-07-12 17:13:48
"2f66b3a7-4ab5-4503-a5de-d539c83fbef1","DailyBulkApiBatches",15000,6306,2021-07-12 18:13:51
"5892ccf6-731c-482f-bb81-a7a6fab9131e","DailyBulkApiBatches",15000,6360,2021-07-12 19:14:16
a5c8cba6-0db7-49b3-a2dd-c0d9667c522c,"DailyBulkApiBatches",15000,6435,2021-07-12 20:12:33
"8b860bdb-30c4-4d7c-be8b-74ab8635eccf","DailyBulkApiBatches",15000,6487,2021-07-12 21:13:20
f4d66f28-a688-42ef-967f-b914b2156421,"DailyBulkApiBatches",15000,6553,2021-07-12 22:11:48
f18a8d38-adde-4241-b7ac-7bce68acb01c,"DailyBulkApiBatches",15000,6611,2021-07-12 23:13:06
"11faba77-937c-446c-8488-d76fbb9824fb","DailyBulkApiBatches",15000,6651,2021-07-13 00:16:28
"33629aa5-01d9-4ab1-b565-292cc9059237","DailyBulkApiBatches",15000,6707,2021-07-13 01:13:50
e6c77ab6-fe24-4e26-b323-6d1ace3a37ec,"DailyBulkApiBatches",15000,6704,2021-07-13 02:14:20
ac4e2e5b-2a63-4039-9a9a-5af12316eb98,"DailyBulkApiBatches",15000,6690,2021-07-13 03:14:25
"2ce15fb0-f240-42dc-9fa0-7126d1112cfd","DailyBulkApiBatches",15000,6690,2021-07-13 04:14:53
b32830a3-773f-499b-9096-d20818caf227,"DailyBulkApiBatches",15000,6693,2021-07-13 05:13:49
"3679f65b-d4b6-4dfe-b980-869e5bc615bd","DailyBulkApiBatches",15000,6703,2021-07-13 06:13:25
"4a5c40b4-83f1-49ee-a2d4-4288dded25fd","DailyBulkApiBatches",15000,6665,2021-07-13 07:14:03
"04d567f1-d502-476d-854d-9b6633bab817","DailyBulkApiBatches",15000,6677,2021-07-13 08:12:39
"6f1f2987-54f2-4842-9965-709e7d968fae","DailyBulkApiBatches",15000,6662,2021-07-13 09:14:57
ff7db1e0-1968-4e17-8fc2-43e80fbec750,"DailyBulkApiBatches",15000,6666,2021-07-13 10:13:39
"75546b79-13f2-491e-b06f-5ec855a22967","DailyBulkApiBatches",15000,6658,2021-07-13 11:14:12
a41a6261-4b05-46c7-9783-3f96eee0e4e3,"DailyBulkApiBatches",15000,6670,2021-07-13 12:13:47
"17a2d2a3-8e11-4e68-9b34-9c5fdac5e4b3","DailyBulkApiBatches",15000,6665,2021-07-13 13:14:09
"279be451-88b3-4ce5-801e-165397bb8acb","DailyBulkApiBatches",15000,6650,2021-07-13 14:12:50
"2b2afdd0-71f9-46d2-b43e-ddccb055b8dc","DailyBulkApiBatches",15000,6646,2021-07-13 15:13:11
b5eb58b1-8e46-4fbe-946a-9e979d8cde51,"DailyBulkApiBatches",15000,6638,2021-07-13 16:13:47
b4640186-1875-4741-a120-7f702354c2cf,"DailyBulkApiBatches",15000,6640,2021-07-13 17:13:23
b74c7ff4-c7ca-42fd-9a55-676a21fceb4c,"DailyBulkApiBatches",15000,6650,2021-07-13 18:12:04
"61e8087d-a6cd-411d-8f8a-4bafc79a9da8","DailyBulkApiBatches",15000,6648,2021-07-13 19:12:29
"03ab5784-5f49-4251-a8a6-6348844b0c78","DailyBulkApiBatches",15000,6637,2021-07-13 20:14:06
"1649bbd7-db51-46af-947f-acb0007351c4","DailyBulkApiBatches",15000,6641,2021-07-13 21:14:04
"6f8f8692-b2e1-4b02-ad7e-5b66912ea767","DailyBulkApiBatches",15000,6642,2021-07-13 22:13:35
"3bb96092-a311-47e7-ab1e-bb715a2df23b","DailyBulkApiBatches",15000,6638,2021-07-13 23:13:57
"5b2f26a3-5b85-43f3-a757-ca5e26260397","DailyBulkApiBatches",15000,6631,2021-07-14 00:16:04
adf51e1c-d15d-4505-b3dc-2aee5330a9de,"DailyBulkApiBatches",15000,6647,2021-07-14 01:12:17
ca995cd5-763d-4562-aecd-e98d1e4d29b6,"DailyBulkApiBatches",15000,6647,2021-07-14 02:12:14
e271cbdb-855b-44d1-a242-b7fef9711f0c,"DailyBulkApiBatches",15000,6706,2021-07-14 03:13:32
"28616665-027f-4e0b-b04c-ac17c3b2d0e6","DailyBulkApiBatches",15000,6757,2021-07-14 04:14:14
"72bdb411-fa9a-4739-b945-873d9f48ff6c","DailyBulkApiBatches",15000,6827,2021-07-14 05:13:15
ad198e03-abc4-49ba-9e33-408ee48a599f,"DailyBulkApiBatches",15000,6882,2021-07-14 06:14:02
"42e2e709-e276-4e86-8b05-9cb0e5803538","DailyBulkApiBatches",15000,6942,2021-07-14 07:13:42
e797002e-6bce-4b7b-a770-3fedfc7a1ffc,"DailyBulkApiBatches",15000,6994,2021-07-14 08:14:43
"13ef654a-dac5-464d-81c7-6ad8fb966b81","DailyBulkApiBatches",15000,7055,2021-07-14 09:14:07
"010f6687-fd6b-4481-bab0-0449d39aa528","DailyBulkApiBatches",15000,7113,2021-07-14 10:13:58
"335df2bc-8c30-4905-8672-a8de203006be","DailyBulkApiBatches",15000,7172,2021-07-14 11:14:38
f74fe882-db5c-48b1-8f54-929ebcf1a401,"DailyBulkApiBatches",15000,7232,2021-07-14 12:15:23
d31829c7-2cdb-42cb-beb7-ad28566ac0fb,"DailyBulkApiBatches",15000,7297,2021-07-14 13:13:00
"5459afa6-bd12-465a-ac42-9541597f3757","DailyBulkApiBatches",15000,7346,2021-07-14 14:13:31
"6bf86a78-4da1-4385-9690-786aa90320b9","DailyBulkApiBatches",15000,7437,2021-07-14 15:13:42
"90de0423-42dc-4e98-ac68-f5f05e96b02c","DailyBulkApiBatches",15000,7493,2021-07-14 16:14:22
"0e969cb8-7bba-463d-9c09-8d745cd14ecc","DailyBulkApiBatches",15000,7558,2021-07-14 17:13:41
d1316d0c-6144-4102-b14a-fe17e4be90f9,"DailyBulkApiBatches",15000,7613,2021-07-14 18:14:51
"9651f4df-08bf-463d-bbf2-e60f7f668ecd","DailyBulkApiBatches",15000,7679,2021-07-14 19:13:27
bf4c8a0c-8f12-414d-8521-8ab03f22664d,"DailyBulkApiBatches",15000,7748,2021-07-14 20:11:49
"367a0ae8-c8ef-46f9-b7f2-d4d8e9c3ec66","DailyBulkApiBatches",15000,7795,2021-07-14 21:13:20
"0fbc489c-7895-41ed-81a3-8e6ab538d1a4","DailyBulkApiBatches",15000,7853,2021-07-14 22:14:15
d74654f5-21dc-401f-9871-cdea05f9af6f,"DailyBulkApiBatches",15000,7914,2021-07-14 23:14:24
"30a34a05-f04b-4cdd-89b8-53cd249e5e0c","DailyBulkApiBatches",15000,7972,2021-07-15 00:15:47
"497a472e-7299-43c0-90bb-6c86c9ece308","DailyBulkApiBatches",15000,7919,2021-07-15 01:13:23
"37334554-10c9-4f80-8f4e-c692df53f337","DailyBulkApiBatches",15000,7676,2021-07-15 02:14:12
c6bd44e0-ef45-4bec-ba52-d622a35aa27e,"DailyBulkApiBatches",15000,7436,2021-07-15 03:15:02
"5b17a6d8-6859-4975-9d70-20ca7b9707a8","DailyBulkApiBatches",15000,7202,2021-07-15 04:14:03
e8e08c88-74e6-4c5a-b81f-b01d240de8fc,"DailyBulkApiBatches",15000,6953,2021-07-15 05:13:48
b45b27ca-52fd-412f-9add-48cb3bbecbfd,"DailyBulkApiBatches",15000,6744,2021-07-15 06:12:26
d6701f38-8dec-4a4c-8e31-5de4dbbbb814,"DailyBulkApiBatches",15000,6489,2021-07-15 07:13:44
"328b7a4f-659d-4c7c-b08f-2b9ab9a6e723","DailyBulkApiBatches",15000,6261,2021-07-15 08:12:21
"7943fe9f-7db2-43f5-8e34-7ecc9dd30bc6","DailyBulkApiBatches",15000,6016,2021-07-15 09:12:24
"716a2ca9-5165-450d-b492-b053ca41f139","DailyBulkApiBatches",15000,5768,2021-07-15 10:13:26
